"id";"code";"description";"goods_catalog_id";"warehouse_id";"trademark";"model";"type";"color";"series";"state_of_conservation";"date_acquired";"value";"observations";"is_active";"created_at";"updated_at"
152;"61568719";EQUIPO DE COMUNICACION LAN;3535;3;;;;green;#44aa29;A;"2021-09-13";170.4;MED;0;"2023-03-22 02:41:06";"2023-10-13 02:41:06"
153;"47171010";TIJERAS NEUMATICAS PARA PODA;2745;13;;;;black;#2ddaab;A;"2022-02-16";286.0;MED;1;"2023-08-15 02:41:06";"2023-10-16 02:41:06"
154;"39896933";PROTECTOR DE OIDOS;4198;15;;;;green;#8ae05b;B;"2020-04-17";142.1;MED;0;"2023-05-22 02:41:06";"2023-10-11 02:41:06"
155;"15602061";MAQUINA REENTINTADORA DE CARTUCHOS Y CINTAS;3220;17;;;;maroon;#19438c;A;"2021-07-20";109.0;MED;0;"2023-05-14 02:41:06";"2023-10-09 02:41:06"
156;"74141325";CARPETA DE METAL MULTIPLE;3783;1;;;;black;#f89587;B;"2019-09-03";463.2;MED;1;"2023-01-04 02:41:06";"2023-10-19 02:41:06"
157;"39339168";EQUIPO DE ANALISIS DE FONETICA Y ACUSTICA FORENSE;4210;5;;;;fuchsia;#d4ed21;A;"2020-03-15";139.9;MED;0;"2023-09-13 02:41:06";"2023-10-17 02:41:06"
158;"59777726";REPRODUCTOR MULTIFUNCIONAL MP3;4658;2;;;;lime;#81fc7d;C;"2023-05-02";462.0;MED;1;"2022-10-24 02:41:06";"2023-10-16 02:41:06"
159;"10771910";VAGON PLATAFORMA;2767;5;;;;olive;#db76ef;B;"2020-02-06";30.0;MED;1;"2022-10-05 02:41:06";"2023-10-09 02:41:06"
160;"59749500";MAQUINA FORMADORA DE COLCHON;3148;28;;;;aqua;#36a6f1;A;"2023-02-26";85.2;MED;0;"2022-10-27 02:41:06";"2023-10-13 02:41:06"
161;"46871913";TELETERMOGRAFO;2276;19;;;;aqua;#ab5007;B;"2020-03-12";306.8;MED;0;"2022-09-24 02:41:06";"2023-10-10 02:41:06"
162;"79989525";EQUIPO DE GAMMATERAPIA;1002;9;;;;gray;#7d6d4a;B;"2022-06-01";396.9;MED;1;"2023-05-01 02:41:06";"2023-10-15 02:41:06"
163;"41378969";ARCHIVADOR MOVIL O RODANTE;3341;18;;;;teal;#66001a;B;"2022-11-15";45.3;MED;0;"2023-03-09 02:41:06";"2023-10-19 02:41:06"
164;"59702865";CICLON DE SUB-PRODUCTOS;2784;9;;;;blue;#29cc0a;A;"2019-01-25";335.7;MED;1;"2023-04-29 02:41:06";"2023-10-16 02:41:06"
165;"16034647";CAMPANA METALICA;424;4;;;;purple;#c0a828;A;"2020-10-04";493.9;MED;1;"2023-03-12 02:41:06";"2023-10-16 02:41:06"
166;"31591191";TELAR CIRCULAR PARA TEJIDO DE PUNTO;3311;29;;;;aqua;#22cc79;A;"2022-01-27";54.9;MED;0;"2023-04-18 02:41:06";"2023-10-11 02:41:06"
167;"83403155";ARMARIO DE MELAMINA;3737;9;;;;black;#e0785a;A;"2023-06-07";346.3;MED;0;"2023-08-26 02:41:06";"2023-10-16 02:41:06"
168;"52599094";MAQUINA AMASADORA - SOBADORA;315;12;;;;white;#5afd6b;B;"2020-10-15";333.8;MED;0;"2023-05-13 02:41:06";"2023-10-11 02:41:06"
169;"41538951";PAQUIMETRO;1362;4;;;;fuchsia;#40d959;B;"2020-11-28";13.5;MED;0;"2022-09-27 02:41:06";"2023-10-12 02:41:06"
170;"33506035";MAQUINA CORTADORA REBOBINADORA E INSPECTORA PARA IMPRENTA;3078;18;;;;black;#67ab91;B;"2021-03-13";267.9;MED;0;"2023-08-13 02:41:06";"2023-10-13 02:41:06"
171;"80329511";MESA DE CONCENTRACION VIBRATORIA;3245;17;;;;purple;#fc6df0;A;"2022-03-27";111.0;MED;0;"2023-02-01 02:41:06";"2023-10-18 02:41:06"
172;"50878773";SAGRARIO;602;7;;;;blue;#c29fa6;A;"2023-10-18";253.8;MED;0;"2023-01-03 02:41:06";"2023-10-15 02:41:06"
173;"79106427";TELAR RECTILINEO PARA TEJIDO DE PUNTO;3313;25;;;;purple;#375b27;A;"2019-12-10";148.9;MED;0;"2023-04-21 02:41:06";"2023-10-15 02:41:06"
174;"71403798";SECADORA DE GUANTES;1429;16;;;;olive;#c64f14;A;"2021-10-27";176.8;MED;0;"2022-11-25 02:41:06";"2023-10-13 02:41:06"
175;"70073660";EQUIPO COMPUTARIZADO SIMULADOR DE CONTROL DE PROCESOS;641;22;;;;lime;#7b5895;B;"2019-08-15";160.5;MED;0;"2023-03-21 02:41:06";"2023-10-13 02:41:06"
176;"10162191";COLUMNA DE VIDRIO PARA INTERCAMBIO DE IONES;634;13;;;;yellow;#b0b6af;A;"2020-07-31";395.4;MED;0;"2023-03-22 02:41:06";"2023-10-09 02:41:06"
177;"39652096";SEGADORA GIRATORIA;83;25;;;;aqua;#e3e02a;B;"2019-08-11";211.4;MED;1;"2022-12-30 02:41:06";"2023-10-18 02:41:06"
178;"64500885";REFRENTADOR DE TESTIGOS DE CONCRETO;2674;28;;;;maroon;#6cb361;A;"2021-11-23";120.5;MED;0;"2022-12-14 02:41:06";"2023-10-19 02:41:06"
179;"52937779";CORNO;451;10;;;;aqua;#beb6cf;A;"2021-09-22";97.1;MED;1;"2022-11-26 02:41:06";"2023-10-17 02:41:06"
180;"78322605";UNIDAD DISTRIBUIDORA AUTOMATICA DE MEDIOS DE CULTIVO;1522;24;;;;silver;#8dddb9;A;"2022-03-05";492.3;MED;0;"2023-07-29 02:41:06";"2023-10-09 02:41:06"
181;"80071125";CAMARA DE PRESENTACION DE IMAGEN - CAMARA DE DOCUMENTOS;3637;28;;;;olive;#ffebe6;A;"2021-08-05";147.2;MED;1;"2023-02-08 02:41:06";"2023-10-14 02:41:06"
182;"68558483";EQUIPO INTERCOM;4416;22;;;;maroon;#e5cb9c;A;"2019-11-29";144.7;MED;1;"2023-07-21 02:41:06";"2023-10-16 02:41:06"
183;"40467405";INYECTOR DE AIRE;181;15;;;;fuchsia;#adac1f;A;"2022-08-31";294.0;MED;1;"2023-05-16 02:41:06";"2023-10-08 02:41:06"
184;"49081511";PEACHIMETRO;2151;30;;;;olive;#142206;A;"2020-10-14";487.7;MED;1;"2023-07-13 02:41:06";"2023-10-08 02:41:06"
185;"48970728";SISTEMA DE LLAMADAS DE ENFERMERAS;4685;15;;;;gray;#ec6796;B;"2021-08-22";84.0;MED;1;"2023-06-05 02:41:06";"2023-10-12 02:41:06"
186;"74495455";ANDADOR DE ALUMINIO TERAPEUTICO;1555;3;;;;purple;#c7a5e0;A;"2023-01-20";457.1;MED;1;"2023-01-28 02:41:06";"2023-10-14 02:41:06"
187;"22188463";CAMILLA PARA MAQUILLAJE;261;17;;;;teal;#61b714;B;"2023-08-03";471.8;MED;0;"2023-08-11 02:41:06";"2023-10-17 02:41:06"
188;"66173608";SCOOTER SUBMARINO;4092;17;;;;aqua;#2de5f1;B;"2019-06-25";319.1;MED;1;"2023-05-03 02:41:06";"2023-10-13 02:41:06"
189;"36249751";UNIDAD GENERADORA DE LLAMADAS;4769;24;;;;navy;#81e947;A;"2020-08-19";393.7;MED;0;"2022-10-27 02:41:06";"2023-10-08 02:41:06"
190;"40232094";LAVADOR AGITADOR PARA PRUEBAS DE WESTERN BLOT;1212;23;;;;blue;#1908f7;C;"2021-03-21";61.8;MED;1;"2023-08-04 02:41:06";"2023-10-17 02:41:06"
191;"20859650";MODULO DE ENSEÃANZA EN GENERAL;2618;20;;;;aqua;#d5b985;A;"2022-02-24";418.8;MED;0;"2023-04-25 02:41:06";"2023-10-17 02:41:06"
192;"67644226";ENGRAPADORA, DOBLADORA Y GUILLOTINA;2990;8;;;;purple;#a36a7f;C;"2019-08-12";182.7;MED;1;"2023-06-02 02:41:06";"2023-10-16 02:41:06"
193;"41984629";LASER COMBINADO PARA NIVELAR/ALINEAR/APLOMAR/ESCUADRAR;2063;10;;;;fuchsia;#ed863a;B;"2020-01-14";224.3;MED;0;"2023-01-28 02:41:06";"2023-10-11 02:41:06"
194;"60251576";CAJA CHINA;420;16;;;;purple;#d3a86e;A;"2021-04-04";366.4;MED;0;"2022-12-13 02:41:06";"2023-10-11 02:41:06"
195;"38430946";PROBADOR DE USO MEDICO (OTROS);1383;17;;;;black;#6619b5;B;"2019-02-14";31.1;MED;1;"2023-09-16 02:41:06";"2023-10-15 02:41:06"
196;"56042017";CAPILLA ARDIENTE;572;30;;;;green;#8c1dd3;A;"2022-09-13";32.0;MED;0;"2023-08-18 02:41:06";"2023-10-13 02:41:06"
197;"86173836";RACK (OTROS);3385;2;;;;fuchsia;#0a0306;B;"2021-08-18";322.2;MED;0;"2022-10-23 02:41:06";"2023-10-09 02:41:06"
198;"73119810";TUBO DE PERFORACION;3402;28;;;;olive;#5f67cd;C;"2022-03-03";165.9;MED;1;"2023-04-06 02:41:06";"2023-10-19 02:41:06"
199;"18474835";ESPECTRODENSIMETRO;1104;21;;;;black;#118e36;B;"2023-02-08";420.3;MED;1;"2022-12-14 02:41:06";"2023-10-15 02:41:06"
200;"88099136";CAPTURADOR DE VIDEO;4293;26;;;;purple;#ae16fd;A;"2020-07-05";447.4;MED;0;"2023-03-23 02:41:06";"2023-10-08 02:41:06"
201;"10528771";DESHUMEDECEDOR PARA AMBIENTE TIPO INDUSTRIAL;164;21;;;;teal;#f76870;B;"2023-04-01";428.5;MED;1;"2023-02-03 02:41:06";"2023-10-14 02:41:06"
202;"79168895";EQUIPO PARA PESCA ELECTRICA - ELECTROFISHER;44;30;;;;gray;#e040b5;A;"2020-05-18";219.8;MED;1;"2022-09-29 02:41:06";"2023-10-18 02:41:06"
203;"76463851";CONTADOR AUTOMATICO DE CELULAS;881;3;;;;blue;#c834ff;A;"2022-03-14";185.8;MED;0;"2023-01-19 02:41:06";"2023-10-09 02:41:06"
204;"45498218";TITIRITERO RODANTE DE MELAMINA;3976;28;;;;teal;#dd549d;C;"2022-05-01";259.5;MED;1;"2023-05-31 02:41:06";"2023-10-12 02:41:06"
205;"52551514";APLICADORA DE CAPA ANTIRRAYAS PARA LENTES;2349;4;;;;gray;#3ae99b;A;"2021-05-18";326.1;MED;0;"2023-04-18 02:41:06";"2023-10-10 02:41:06"
206;"63577467";DESAPILADOR ROTATIVO POR SUCCION DE HOJAS Y ETIQUETAS;2966;8;;;;olive;#f65f8c;C;"2020-07-14";119.1;MED;0;"2023-01-04 02:41:06";"2023-10-08 02:41:06"
207;"68496943";MANDRINADORA;3052;20;;;;olive;#f456a2;B;"2022-09-21";192.9;MED;1;"2022-10-23 02:41:06";"2023-10-11 02:41:06"
208;"53792966";SCOOTER SUBMARINO;4092;18;;;;purple;#b8b3a8;A;"2023-02-19";22.4;MED;1;"2022-11-04 02:41:06";"2023-10-19 02:41:06"
209;"66971786";VINAJERA (MAYOR A 1/4 UIT);609;5;;;;blue;#932037;C;"2023-07-23";422.9;MED;0;"2022-10-04 02:41:06";"2023-10-13 02:41:06"
210;"32094418";ESTANTE DE ACERO INOXIDABLE;117;15;;;;aqua;#8b1f70;C;"2022-10-29";212.9;MED;0;"2022-10-02 02:41:06";"2023-10-12 02:41:06"
211;"64443449";FLAUTIN;465;23;;;;navy;#cccb3e;A;"2023-07-18";178.6;MED;1;"2022-10-30 02:41:06";"2023-10-12 02:41:06"
212;"29896959";ALINEADOR DE RUEDAS - BALANCEADOR DE RUEDAS;2911;1;;;;black;#e801ab;A;"2020-04-09";190.6;MED;0;"2023-03-25 02:41:06";"2023-10-08 02:41:06"
213;"48493967";CARRO DE METAL AYUDANTE PARA PELUQUERIA;262;5;;;;white;#e48582;B;"2022-11-19";199.2;MED;1;"2023-01-19 02:41:06";"2023-10-10 02:41:06"
214;"78569205";TRIPODE PORTATIL PARA POZOS DE TAJO ABIERTO;3401;19;;;;white;#20c5f2;A;"2021-02-18";237.5;MED;1;"2023-02-27 02:41:06";"2023-10-09 02:41:06"
215;"89271788";AMNIOSCOPIO;725;18;;;;olive;#9b5a25;B;"2020-05-20";427.4;MED;1;"2023-01-08 02:41:06";"2023-10-15 02:41:06"
216;"51645277";ELEVADOR DE VOLTAJE;4367;13;;;;navy;#2d54d6;A;"2022-04-25";202.3;MED;1;"2023-08-19 02:41:06";"2023-10-13 02:41:06"
217;"44236388";CARDIOTOCOGRAFO;1834;7;;;;white;#55e6e7;B;"2021-07-20";429.7;MED;0;"2023-02-28 02:41:06";"2023-10-14 02:41:06"
218;"58115622";EQUIPO PARA AIRE ACONDICIONADO TIPO INDUSTRIAL;171;2;;;;green;#a6a612;A;"2022-08-02";182.8;MED;1;"2023-08-21 02:41:06";"2023-10-13 02:41:06"
219;"79981538";IDENTIFICADOR DE GASES REFRIGERANTES;2578;27;;;;teal;#41558c;A;"2021-04-12";484.9;MED;1;"2023-06-20 02:41:06";"2023-10-18 02:41:06"
220;"43792543";BORRADOR ELECTRICO;3631;30;;;;white;#8a5923;A;"2021-08-04";100.4;MED;0;"2023-06-19 02:41:06";"2023-10-11 02:41:06"
221;"53348467";ESCRITORIO DE MELAMINA;3815;28;;;;black;#71ffbb;A;"2021-08-08";255.0;MED;1;"2022-12-26 02:41:06";"2023-10-16 02:41:06"
222;"61273548";TREFILADORA;3328;13;;;;navy;#996616;A;"2021-07-23";394.9;MED;1;"2022-12-13 02:41:06";"2023-10-14 02:41:06"
223;"67536153";INSOLADORA;4488;19;;;;teal;#c12069;A;"2020-04-04";340.7;MED;0;"2023-01-29 02:41:06";"2023-10-18 02:41:06"
224;"10557601";GLOCKENSPIEL;467;10;;;;blue;#ab3a98;C;"2023-09-10";213.6;MED;1;"2023-06-24 02:41:06";"2023-10-16 02:41:06"
225;"65079176";EQUIPO DE SISTEMA BIOTRON;2523;14;;;;lime;#61728f;B;"2022-05-01";132.7;MED;0;"2023-05-22 02:41:06";"2023-10-14 02:41:06"
226;"61163875";SINTETIZADOR DE AUDIO;4677;9;;;;olive;#a418ee;C;"2022-02-04";134.5;MED;0;"2023-07-31 02:41:06";"2023-10-18 02:41:06"
227;"31502979";EQUIPO DE TRACCION CEFALICA;1035;18;;;;black;#8f9b19;B;"2022-02-17";206.3;MED;1;"2023-07-01 02:41:06";"2023-10-17 02:41:06"
228;"55972259";VACUOMETRO;2316;9;;;;navy;#d55a1d;C;"2022-11-11";57.1;MED;0;"2023-07-10 02:41:06";"2023-10-16 02:41:06"
229;"49475501";COCHE DE POLIMERO PARA TRANSPORTE EN GENERAL;1592;12;;;;navy;#20dc18;C;"2021-09-13";424.7;MED;1;"2023-02-28 02:41:06";"2023-10-16 02:41:06"
230;"29103363";GENERADOR DE AIRE CERO;2572;27;;;;black;#9aed48;A;"2022-07-31";71.8;MED;0;"2023-01-29 02:41:06";"2023-10-17 02:41:06"
231;"47437641";MAQUINA PARA DELTOIDES LATERALES;4060;6;;;;maroon;#41cf28;B;"2020-09-26";381.6;MED;1;"2022-12-05 02:41:06";"2023-10-14 02:41:06"
232;"11274005";CARPA PARA CAMPAMENTO;4021;10;;;;blue;#21f90e;C;"2021-02-04";243.3;MED;0;"2023-08-21 02:41:06";"2023-10-19 02:41:06"
233;"26273889";GLUCOMETRO;2031;28;;;;teal;#dc20a6;B;"2022-07-17";484.0;MED;1;"2023-08-22 02:41:06";"2023-10-19 02:41:06"
234;"70619574";EQUIPO PARA PREPARAR MEDIOS DE CULTIVO;1082;7;;;;silver;#c7fb3a;A;"2019-04-16";394.1;MED;0;"2023-01-10 02:41:06";"2023-10-19 02:41:06"
235;"72450004";MODULO DE METAL;3897;7;;;;maroon;#8f6fb5;C;"2021-12-25";362.3;MED;1;"2023-06-06 02:41:06";"2023-10-18 02:41:06"
236;"41122060";MAQUINA CLASIFICADORA DE CAFE;61;10;;;;teal;#1bc882;A;"2020-05-30";412.7;MED;0;"2023-05-01 02:41:06";"2023-10-14 02:41:06"
237;"63861148";MAQUINA APARADORA;3056;16;;;;aqua;#a157f2;C;"2021-03-08";192.7;MED;0;"2023-03-23 02:41:06";"2023-10-13 02:41:06"
238;"75563086";MAQUINA DE SOLDAR;3108;2;;;;teal;#8cd341;C;"2023-06-03";48.9;MED;1;"2023-08-14 02:41:06";"2023-10-18 02:41:06"
239;"32407443";NIVELADOR DE SUELOS;72;5;;;;gray;#aa20f3;B;"2019-04-17";375.0;MED;1;"2023-08-06 02:41:06";"2023-10-18 02:41:06"
240;"33889486";VARIADOR DE VELOCIDAD;2318;19;;;;fuchsia;#f7a45d;C;"2020-12-22";198.1;MED;0;"2023-03-19 02:41:06";"2023-10-10 02:41:06"
241;"14332064";INTERFAZ DE PREPARACION UNIVERSAL DE GAS EN LINEA;2054;4;;;;blue;#48d817;A;"2021-10-28";354.6;MED;1;"2022-10-25 02:41:06";"2023-10-13 02:41:06"
242;"23243963";MALETAS EN GENERAL (MAYOR A 1/4 UIT);3841;12;;;;aqua;#cf7cef;B;"2022-07-05";194.9;MED;0;"2023-02-02 02:41:06";"2023-10-16 02:41:06"
243;"34556554";TRITURADOR DE DESPERDICIOS;3329;21;;;;purple;#c4a584;A;"2020-02-22";269.7;MED;0;"2023-04-16 02:41:06";"2023-10-09 02:41:06"
244;"72988250";BOMBA PARA ALIMENTACION ENTERAL;801;28;;;;aqua;#bc9409;C;"2020-01-06";291.2;MED;1;"2023-05-04 02:41:06";"2023-10-11 02:41:06"
245;"56438486";ENCAPSULADORA MANUAL;947;14;;;;black;#96746d;B;"2021-08-04";303.5;MED;1;"2022-10-13 02:41:06";"2023-10-13 02:41:06"
246;"27773221";AGITADOR DE VARILLA;718;10;;;;lime;#793293;A;"2020-03-11";299.9;MED;0;"2023-06-24 02:41:06";"2023-10-13 02:41:06"
247;"53256515";MEDIDOR DE DESVIACION DE FRECUENCIA;4524;14;;;;navy;#7fde47;B;"2020-10-18";294.5;MED;1;"2023-09-16 02:41:06";"2023-10-15 02:41:06"
248;"76709245";FROTOMETRO;2022;25;;;;purple;#1fc1dc;B;"2022-03-05";384.0;MED;0;"2023-02-18 02:41:06";"2023-10-15 02:41:06"
249;"43751934";MAQUINA FRANQUEADORA;3150;4;;;;teal;#b26100;C;"2022-11-12";387.1;MED;1;"2022-11-28 02:41:06";"2023-10-15 02:41:06"
250;"13115576";SIERRA CIRCULAR;3298;27;;;;green;#e132e9;A;"2022-06-02";82.5;MED;1;"2023-07-31 02:41:06";"2023-10-17 02:41:06"
251;"73015634";AMPLIFICADOR TELEFONICO;4233;1;;;;gray;#d64c65;C;"2022-02-05";485.9;MED;1;"2023-08-14 02:41:06";"2023-10-11 02:41:06"
252;"74831352";MAQUINA DE EXTENSION DE PIERNAS PARADO - STANDING LEG EXTENSION;3987;4;;;;maroon;#36931a;A;"2022-03-30";36.4;MED;0;"2022-10-22 02:41:06";"2023-10-11 02:41:06"
253;"82040433";CHASIS PARA SERVIDORES TIPO HOJA/ULTRADELGADOS;3518;4;;;;aqua;#333665;B;"2021-07-13";160.1;MED;0;"2023-06-05 02:41:06";"2023-10-18 02:41:06"
254;"84733442";GUITARRON;474;13;;;;lime;#d562cb;B;"2020-07-16";325.6;MED;0;"2023-03-09 02:41:06";"2023-10-14 02:41:06"
255;"66367717";RECEPTOR EGC-LIG;4635;15;;;;olive;#8a68cf;C;"2019-08-31";133.0;MED;1;"2023-02-07 02:41:06";"2023-10-12 02:41:06"
256;"58377828";MONITOR CON MODULO DE PRESION INVASIVO;1314;28;;;;gray;#7a8530;B;"2023-03-12";77.3;MED;1;"2022-12-10 02:41:06";"2023-10-17 02:41:06"
257;"86671292";SIMULADOR PARA TECNICAS DE VENDAJE;1448;12;;;;white;#ce094b;B;"2021-07-30";283.0;MED;1;"2023-09-08 02:41:06";"2023-10-09 02:41:06"
258;"56978430";MESA METALICA RODABLE PORTA INSTRUMENTAL;1641;5;;;;blue;#a1f119;B;"2020-10-03";146.0;MED;0;"2022-11-30 02:41:06";"2023-10-11 02:41:06"
259;"33926740";PLANTA DE PROCESAMIENTO DE SEMILLAS;3258;14;;;;olive;#faa91e;C;"2020-04-23";193.5;MED;1;"2023-07-13 02:41:06";"2023-10-18 02:41:06"
260;"80810938";ADAPTADOR TELEFONICO ANALOGICO;4226;24;;;;lime;#3391b1;C;"2020-10-14";430.6;MED;1;"2022-10-07 02:41:06";"2023-10-18 02:41:06"
261;"34716427";CAJA FUERTE;3771;4;;;;gray;#16a2b0;A;"2020-12-10";289.1;MED;0;"2023-04-29 02:41:06";"2023-10-15 02:41:06"
262;"74378548";CAMION IMPRIMADOR;3477;16;;;;fuchsia;#4ca7af;A;"2021-07-08";267.3;MED;1;"2023-02-21 02:41:06";"2023-10-14 02:41:06"
263;"68162221";MAQUINA GEMELO SENTADO - SEATED CALF MACHINE;3985;1;;;;navy;#11aeba;A;"2022-05-02";357.0;MED;1;"2023-03-01 02:41:06";"2023-10-17 02:41:06"
264;"77372275";REFRIGERADORA A KEROSENE;189;21;;;;teal;#3a4d89;A;"2020-01-27";190.7;MED;1;"2022-10-12 02:41:06";"2023-10-09 02:41:06"
265;"10915828";PLATAFORMA DE AISLAMIENTO SISMICO;3933;28;;;;olive;#b355ee;A;"2020-07-15";243.4;MED;0;"2022-09-27 02:41:06";"2023-10-17 02:41:06"
266;"48261237";ASPIRADORA PARA LECHE MATERNA;776;26;;;;navy;#f3fdc6;A;"2020-05-21";435.5;MED;0;"2022-12-04 02:41:06";"2023-10-12 02:41:06"
267;"89810009";EQUIPO DE OPTICA ONDULATORIA;1949;23;;;;black;#42f0f7;C;"2020-12-28";314.0;MED;0;"2022-10-22 02:41:06";"2023-10-18 02:41:06"
268;"49479114";EQUIPO DE PRUEBA DE ARRANQUE DE PERNOS;1952;9;;;;aqua;#71027e;C;"2019-05-05";70.0;MED;0;"2022-12-28 02:41:06";"2023-10-18 02:41:06"
269;"66847140";MICROSCOPIO COMPUESTO;1281;3;;;;teal;#e645a3;A;"2022-08-16";58.6;MED;0;"2023-08-10 02:41:06";"2023-10-09 02:41:06"
270;"34623262";EQUIPO LOCALIZADOR DE BANGESTER;1061;16;;;;fuchsia;#3f75e5;C;"2021-06-19";393.9;MED;1;"2022-10-03 02:41:06";"2023-10-09 02:41:06"
271;"43823516";CALEFACTOR;139;19;;;;olive;#c8c759;C;"2022-03-10";231.3;MED;0;"2022-12-13 02:41:06";"2023-10-10 02:41:06"
272;"35010252";MAQUINA CORTADORA (OTRAS);3072;17;;;;fuchsia;#f29cde;A;"2020-01-29";286.8;MED;1;"2023-08-13 02:41:07";"2023-10-08 02:41:07"
273;"15414867";COLESTEROMETRO DIGITAL;870;23;;;;maroon;#bdd435;C;"2022-09-04";317.2;MED;0;"2022-11-22 02:41:07";"2023-10-14 02:41:07"
274;"27004900";COSERVADOR ELECTRICO PARA HELADOS;295;1;;;;fuchsia;#10d6f8;B;"2022-05-13";65.6;MED;1;"2022-10-21 02:41:07";"2023-10-09 02:41:07"
275;"16223807";MODULADOR DE AMPLITUD DE FRECUENCIA;662;7;;;;silver;#74e8d1;B;"2021-06-22";469.1;MED;1;"2023-08-30 02:41:07";"2023-10-19 02:41:07"
276;"74437952";PLANTA DE PARQUET;2832;11;;;;yellow;#c27af1;A;"2020-07-23";12.9;MED;0;"2023-06-23 02:41:07";"2023-10-09 02:41:07"
277;"32844763";DETERMINADOR DE DENSIDAD;1903;19;;;;silver;#3a73d5;A;"2020-03-26";76.8;MED;0;"2023-02-14 02:41:07";"2023-10-09 02:41:07"
278;"40012904";COCHE DE MADERA RODANTE;1590;2;;;;white;#9cc47c;C;"2021-08-15";415.9;MED;0;"2022-12-03 02:41:07";"2023-10-14 02:41:07"
279;"52113050";HILERADORA;52;15;;;;aqua;#ebf562;A;"2020-04-19";403.4;MED;0;"2023-08-31 02:41:07";"2023-10-09 02:41:07"
280;"83674502";MAQUINA DESGRANADORA;3121;28;;;;lime;#70c979;C;"2022-05-25";201.8;MED;0;"2023-01-12 02:41:07";"2023-10-18 02:41:07"
281;"80855252";BOMBA PARA ARENAS;2399;7;;;;lime;#e73c66;B;"2020-10-27";127.6;MED;1;"2022-12-24 02:41:07";"2023-10-16 02:41:07"
282;"85472489";CAJA DE INTERFAZ DIAGNOSTICA PARA IMPLANTE COCLEAR;808;30;;;;green;#9c1faa;C;"2020-07-07";200.1;MED;0;"2023-02-07 02:41:07";"2023-10-10 02:41:07"
283;"49220471";MICROPIPETA DIGITAL (MAYOR A 1/4 UIT);2110;11;;;;navy;#ce4520;A;"2020-10-16";188.6;MED;1;"2023-09-01 02:41:07";"2023-10-13 02:41:07"
284;"85618173";EQUIPO PARA CIRUGIA ENDOSCOPICA NASAL Y DE SENOS PARANASALES;1071;11;;;;maroon;#deef0a;C;"2021-01-16";277.6;MED;1;"2022-10-28 02:41:07";"2023-10-13 02:41:07"
285;"70186157";MAQUINA PANTOGRAFO;3168;21;;;;olive;#3d0e01;A;"2021-01-18";99.5;MED;1;"2023-09-18 02:41:07";"2023-10-16 02:41:07"
286;"64231770";ELEVADOR DE LABORATORIO;2479;6;;;;olive;#376575;A;"2021-03-16";185.3;MED;1;"2022-10-31 02:41:07";"2023-10-19 02:41:07"
287;"88586432";ESTAMPADORA PARA MARCAR TELA;3003;23;;;;navy;#cd7c80;B;"2021-09-26";344.5;MED;1;"2023-03-12 02:41:07";"2023-10-10 02:41:07"
288;"68961925";ARCO DE FUTBOL;4107;30;;;;gray;#12c0a6;A;"2022-07-25";360.9;MED;0;"2023-03-24 02:41:07";"2023-10-11 02:41:07"
289;"61296866";IMPRESORA DE FOTOLITO PARA SERIGRAFIA;3035;18;;;;navy;#be46d7;A;"2022-10-15";255.0;MED;0;"2023-05-18 02:41:07";"2023-10-17 02:41:07"
290;"33685721";PLANTA DE PARQUET;2832;21;;;;gray;#e44151;C;"2021-07-09";387.7;MED;1;"2023-08-13 02:41:07";"2023-10-16 02:41:07"
291;"82941412";MAQUINA PARA MOLER Y TRITURAR GRANOS O VERDURAS;325;4;;;;lime;#0be528;A;"2021-09-09";449.6;MED;0;"2023-07-16 02:41:07";"2023-10-10 02:41:07"
292;"84799077";SISTEMA DE CONTROL DE CALIDAD EN PACIENTES;1461;26;;;;lime;#191a39;B;"2020-03-06";276.5;MED;0;"2023-07-19 02:41:07";"2023-10-14 02:41:07"
293;"33724156";BANDURRIA;409;11;;;;maroon;#321a1d;B;"2021-01-30";325.2;MED;1;"2023-05-13 02:41:07";"2023-10-10 02:41:07"
294;"13838847";TRILLADORA DESGRANADORA;104;20;;;;navy;#247189;B;"2022-10-09";210.4;MED;0;"2023-05-31 02:41:07";"2023-10-09 02:41:07"
295;"49004856";ENCAPSULADORA SEMIAUTOMATICA;648;5;;;;black;#54acee;C;"2019-07-18";192.7;MED;1;"2023-02-12 02:41:07";"2023-10-08 02:41:07"
296;"32697028";TEST DE REACTIMETRO;2300;4;;;;silver;#37cb7c;A;"2022-07-24";328.9;MED;0;"2022-10-09 02:41:07";"2023-10-12 02:41:07"
297;"17039415";MODULO DE CONEXION VIRTUAL;4214;24;;;;navy;#954077;A;"2020-08-27";236.6;MED;0;"2022-11-26 02:41:07";"2023-10-19 02:41:07"
298;"73352208";MAQUINA DESENLLANTADORA;3120;28;;;;fuchsia;#a5780c;A;"2023-05-12";370.3;MED;0;"2023-07-03 02:41:07";"2023-10-11 02:41:07"
299;"46971998";VIBRADOR PARA YESO;1540;8;;;;black;#63d2b8;A;"2021-03-18";346.9;MED;0;"2023-04-20 02:41:07";"2023-10-14 02:41:07"
300;"64295060";PLANTA DE HORMIGON;2831;5;;;;black;#a4ae1a;A;"2022-09-08";95.5;MED;1;"2022-12-17 02:41:07";"2023-10-13 02:41:07"
301;"55396110";MOSTRADOR DE MELAMINA;3902;16;;;;yellow;#a9eeb5;B;"2019-08-03";306.3;MED;1;"2023-08-18 02:41:07";"2023-10-16 02:41:07"
